,tonalidad,tonalidad_escala,scale_coverage,mayor_chord_coverage,minor_chord_coverage,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,avr_vertical_notes,cant_eventos_por_pedal,cant_pedales_seg,duracion_seg,tracks_used,info_tracks,Clean Electric Guitar,Marimba,Electric Piano,HiHat,Synth,Fingered Bass,Effects,Side Stick,Snare,Tambourine,Cabasa,Maracas,Rock Organ,Drum,Cencerro,Timbale,Shaker,Open HiHat,Tom,Cynbal,crash,Block,ride,Vibra Slap,note_num_mean,note_num_std,note_num_min,note_num_25%,note_num_50%,note_num_75%,note_num_max,Octave_mean,Octave_std,Octave_min,Octave_25%,Octave_50%,Octave_75%,Octave_max,duration_mean,duration_std,duration_min,duration_25%,duration_50%,duration_75%,duration_max,mf,p,m,f,ff,pp,xs,xxs,xl,s,l,Genero,Grupo,tema,Piano,String ensamble,Hammond Organ,Vocals,Hand clap,Steel Guitar,Picked Bass,Brass Section,Sax,Lead,Church Organ 1,Conga,Clavinet,Orchestra Hit,Triangle,Trombone,Overdriven Guitar,Surdo,Bongo,Timpani,Agogo,Reverse Cymbal,Acoustic Bass,Synth Drum,Synph Brass,Distortion Guitar,Celesta,Clarinet,Shakuhachi,Nylon,Harpsicord,Jazz Guitar,Fretless Bass,Harp,Guiro,Ocarina,Piccolo,Flute,Slap,Muted Electric Guitar,Recorder,Reed Organ,Tuba,Steel Drums,Glockenspiel,Taiko Drum,Vibraphone,Strings,Whistle,Pan Flute,High Q,Percussive Organ,Harmonica,Jingle bell,Beltree,Castanets,French Accordion,Trumpet,Honky Piano,English Horn,Oboe,Muted Trumpet,Guitar Harmonics,Melodic Tom 1,Tubular Bells,Metronome,Stick,Bandoneon,Banjo,French Horn,Xylophone,Music Box,Guitar noise,Kalimba,Scratch,Claves,Sitar,Shanai,Fiddle,Bassoon,Tinkle Bell,Bagpipe,Cuica,Dulcimer/Santur,Woodblock,Square,Koto,Blown Bottle,Shamisen
900,F,M,87.96,56.760000000000005,45.379999999999995,23.7,19.05,14.01,12.32,7.71,6.13,5.04,0.8119718309859155,6.825692963752665,1.4579057251868177,257.35546100000494,10,0 Melody1 Guitar2 Bass3 Halo    4 Drums5 Electric Piano6 Strings7 Background Vocals8 FX9 FX310,3.473794558414219,,0.4701668250202691,2.556774965812703,0.3147397754267917,2.350834125101345,,,0.711078751890159,,,,,1.5464991434550999,,,,0.19428381199184672,0.5167949398983123,,0.07382784855690175,,,,63.774647887323944,15.610346171368423,31.0,57.0,64.0,72.0,109.0,4.9352112676056334,1.3191198183592907,2.0,4.0,5.0,6.0,9.0,349.28591549295777,272.01277723950716,96.0,236.0,240.0,476.0,1196.0,0.37746478873239436,0.20950704225352113,0.02852112676056338,0.09577464788732394,0.06971830985915493,0.016549295774647886,0.026056338028169014,0.6566901408450704,0.056338028169014086,0.2091549295774648,0.02323943661971831,ClassicRock,ELO,Starlight,,2.1060365219916184,,0.47793817749994294,,,,,,0.4701668250202691,,,,,,,,,,,,0.15931272583331432,,,,,,,,,,,,,,,,1.2123309868291234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,C,M,92.08999999999999,39.58,32.51,21.09,17.68,14.02,13.6,10.93,7.56,7.21,0.8400975826125526,12.775156653151493,1.091748633206368,276.11158399999925,9,0 Melody1 Guitar2 Bass3 Strings4 Piano5 Guitar 26 Drums7 Reverse Cymbal8 Choir9 El. Piano10,,,3.1617652086628945,,1.3690117398334183,2.0897348515446623,,,0.6410451797632672,,,,,1.0285696669647904,,,,,,,0.12676034628087207,,,,65.84364604125084,9.863428215492538,36.0,60.0,67.0,71.0,93.0,4.984253714792637,0.8070070811087651,3.0,5.0,5.0,5.0,7.0,421.8534043025061,246.53536712802904,120.0,236.0,476.0,476.0,960.0,0.3816810822798847,0.00421379463295631,0.0022177866489243737,0.35107562652472835,0.23486360612109114,0.0013306719893546241,0.005988023952095809,0.46994899090707476,0.11776447105788423,0.35085384785983587,0.05322687957418496,ClassicRock,ELO,Strange_Magic,3.288525554943767,,,0.9018093206839184,,,,,,,,,,,,,,,,,,0.021730345076720926,,,,,,,,,,3.1617652086628945,,,,,,1.1154910472716741,,,,,,,,,,1.2205210484758253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,C,m,98.29,54.900000000000006,55.2,16.33,10.15,20.43,6.95,18.44,9.96,16.03,0.9349049964813512,15.827433628318584,1.5135486445426236,223.97694400000057,10,untitled0 Melody1 Guitar2 Bass3 Strings4 Drums5 Piano6 Cello7 Guitar Jazz8 Chours9 Synth Voice10 Back Up Vocal11,,,,,,2.6699176679542447,,,1.1429747876192085,,,,,1.3394235792412599,,,,2.160936707842566,,0.1071538863393008,0.004464745264137533,,0.4286155453572032,,67.03976073187896,10.541764922683976,33.0,65.0,69.0,74.0,88.0,5.159570724841661,0.9423156109501013,2.0,5.0,5.0,6.0,7.0,387.18525686136525,248.19714749231014,116.0,236.0,236.0,476.0,956.0,0.0,0.0003518648838845883,0.0,0.0,0.12579169598874032,0.32125263898662915,0.009148486980999296,0.5997536945812808,0.10696692470091484,0.21903589021815623,0.06509500351864884,ClassicRock,ELO,Sweet_Talkin_Woman,5.44698922224779,3.214616590179024,,0.5491636674889165,,5.451453967511928,,,,0.46433350747030344,,,,,,,,,,,,,,,,,,,,,,5.630043778077429,,,,,,1.8796577562019015,,,,,,,,,,0.07143592422620053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,A,M,93.94,55.459999999999994,51.39,21.39,17.77,16.3,13.7,11.97,7.09,5.72,0.5564556962025317,12.588785046728972,1.0290011629153204,277.2915557499853,9,0 tk11 tk22 tk33 tk44 tk55 tk66 tk77 tk88 tk99 tk1010 tk1111 tk1212 tk1313 tk1414,,,,0.6383173101729384,1.1936894331482633,1.016980121292478,,,0.4471827483697421,1.154019995792883,,,,0.4580016858303004,,,,0.003606312486852759,0.6202857477386745,0.039669437355380345,0.08655149968446621,,1.0891063710295332,,64.6587341772152,11.899234795731696,28.0,57.0,66.0,73.0,90.0,4.937215189873418,1.035753520413533,2.0,4.0,5.0,6.0,7.0,295.1946835443038,251.95790892011692,55.0,100.0,227.5,470.0,955.0,0.3329113924050633,0.02329113924050633,0.020759493670886076,0.40784810126582277,0.09088607594936708,0.0035443037974683543,0.1840506329113924,0.46734177215189876,0.07518987341772151,0.22354430379746834,0.02911392405063291,ClassicRock,ELO,Telephone_Line,4.565591608355593,4.95507335693569,,0.018031562434263796,,,,,,2.322465241533177,,,,,,,,,,,,,,,,,,,,,0.12261462455299381,,,,,,,,,,0.050488374815938625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,C,M,81.14,46.879999999999995,44.589999999999996,22.68,8.48,10.69,9.29,13.51,11.22,5.27,0.8906693711967546,20.33783783783784,0.7541084988078841,294.3873465833416,12,0 Melody1 String2 Bass3 Guitar4 Synth5 Chorus6 Guitar Lead7 Organ8 Piano9 Drums10 Cymbal11 FX12 FX213 FX314 FX415 Voice16 17,,,,2.5544576175834632,0.006793770259530487,1.4436761801502285,0.006793770259530487,0.10530343902272254,0.8118555460138932,0.3566729386253506,,,,2.2793099220724784,,,,0.38724490479323775,,,0.08492212824413109,,,,67.99513184584178,10.684751006488801,25.0,65.0,70.0,75.0,87.0,5.275253549695741,0.9653650018228057,2.0,5.0,5.0,6.0,7.0,396.60689655172416,214.91521735876933,116.0,236.0,476.0,476.0,956.0,0.0693711967545639,0.0036511156186612576,0.013184584178498986,0.1588235294117647,0.23711967545638946,0.02535496957403651,0.13813387423935092,0.3182555780933063,0.06632860040567952,0.43711967545638947,0.026977687626774847,ClassicRock,ELO,Tightrope,0.38045113453370727,6.331793881882414,,3.34932873794853,0.24457572934309754,,,,,0.125684749801314,,,,,,,0.07473147285483536,,,,,0.013587540519060973,,,,3.7026047914441156,,,,,,,,,,,,1.2636412682726705,,,,,,,,,,,,,,,,,,,0.04755639181671341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,E,M,98.67,57.12,53.36,35.48,26.85,11.07,10.57,7.16,6.81,0.73,0.9470632719939501,78.16890881913302,0.5921271792529076,225.96496949999275,10,untitled0 Melody1 Guitar2 Bass3 Backup Vocals4 Stell Guitar5 Drums6 Synth Voice7 FX8 Strings9 FX210,2.0357137702267374,,,,13.692387837133753,18.3037220731691,,,1.3099375564937268,,,,,2.0268628407909692,,,,,0.004425464717884212,,0.3009316008161264,,3.1863345968766326,,49.944626501974625,10.799535116297115,38.0,42.0,45.0,54.0,85.0,3.673724897067473,0.8898150962354412,3.0,3.0,3.0,4.0,7.0,237.22821611629274,100.7954981675407,120.0,156.0,156.0,316.0,476.0,0.0053776993529955465,0.00604991177211999,0.3833291320057138,0.07999327787580876,0.033442567851441056,0.2993866061675489,0.030165532308209394,0.5113855978489202,0.06285186118813545,0.010503319048819426,0.0017645576002016637,ClassicRock,ELO,Turn_to_Stone,,0.9824531673702951,,0.6859470312720529,,3.903259881173875,,,,11.11676737132514,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0488351381385583,,,,,,,,,,,0.8983693377304951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,F,M,93.39999999999999,57.59,25.590000000000003,13.8,17.71,5.08,2.62,38.71,6.71,8.77,0.27763226820324777,27.353164556962028,0.48313384838024864,272.5262721874931,18,Prologue / Twilight - by   Electric Light Orchestra0 Drums1 Bass2 Vocals3 Sweep4 Organ5 Choir pad6 Bright7 Harpsichord8 Metal Pad9 Piano10 Back Vocals11 Strings12 SawLd13 SynBrass14 String15 Metal pad16 Harpsichord17 Sea18   Prologue  and Twilight by ELO19 Sequenced by Blake Wallace  &20 Chris Rada21 http://midistudio.com/Studios22,,,,3.0529166722964574,0.8329472170808845,,1.1338356391101025,,0.8292778460805281,,,,,1.632870095158562,,,,0.025685597002494235,0.2898803090281492,0.047701823004632146,0.047701823004632146,,,,55.98376113148245,15.582052656698027,30.0,41.0,60.0,67.0,93.0,4.355159769512834,1.2812919363198334,2.0,3.0,5.0,5.0,7.0,236.13567312729177,363.2727391045262,40.0,48.0,96.0,144.0,1410.0,0.1393399685699319,0.010738606600314301,0.05997904662126768,0.44185437401781036,0.38711367207962283,0.004452592980618125,0.03300157150340492,0.8182294394971189,0.06731272917757988,0.01571503404924044,0.005762179151388162,ClassicRock,ELO,Twilight,1.0054076540976316,,,,,,3.093279753300377,,,0.007338742000712638,0.20181540501959755,,,,,,,0.2311703730224481,,,,,,,2.7556976212675957,,,,,,4.660101170452525,,,,,,,,,,,,,,,,,0.31923527703099974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,E,M,88.27000000000001,48.41,41.01,20.3,16.76,12.59,11.35,10.71,9.36,7.2,0.5154593639575972,1.7233319167020824,11.413213334122801,206.16455078125,1,0,,,,3.773684646811534,21.963038664219315,,,,0.9652483865237729,,3.7979371188347444,,,2.139068032447155,,,,0.009700988809284149,0.0582059328557049,0.0048504944046420745,0.06305642726034698,,,,60.270097173144876,13.689370586511139,28.0,52.0,63.0,68.0,100.0,4.510600706713781,1.1848662045578302,2.0,4.0,5.0,5.0,8.0,92.42932862190813,95.19723330245718,10.0,34.0,55.0,105.0,385.0,0.0534452296819788,0.5265017667844523,0.026943462897526502,0.19213780918727916,0.0715547703180212,0.03688162544169611,0.16409010600706714,0.6128533568904594,0.06735865724381626,0.116386925795053,0.012367491166077738,ClassicRock,ELO,Xanadu,,,,,0.038803955237136596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,E,M,99.36,62.879999999999995,49.050000000000004,25.33,24.56,14.05,12.99,11.5,6.82,4.11,0.8066914498141264,1.1097264437689969,14.118886128028509,233.02121500001073,1,CandleInWind0,,,,1.3990142485523689,,,,,0.5278489342697589,,,,,0.8668738595324494,,,,0.004291454750160641,0.33473347051253,,0.021457273750803203,,0.9226627712845378,,57.136802973977694,9.673582916112029,28.0,56.0,59.0,64.0,76.0,4.2,0.8911507882046668,2.0,4.0,4.0,5.0,6.0,91.45873605947955,90.71523473200286,3.0,45.0,45.0,93.0,381.0,0.33680297397769515,0.009417596034696406,0.01982651796778191,0.09120198265179678,0.4066914498141264,0.004708798017348203,0.26394052044609667,0.5516728624535316,0.06171003717472119,0.08401486988847584,0.01883519206939281,ClassicRock,EltonJohm,Candle_In_The_Wind,,,,,,,,,,,,,,,,,,,,,,,,,,17.316019916898185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,A#,M,94.13,48.22,36.36,23.01,15.42,14.71,13.23,11.15,9.79,6.82,0.8665480427046264,8.981748726655349,0.8259421560035056,203.75,7,0 Choir Aahs1 Syn. Strings12 Synth Brass23 Clarinet4 Tenor Sax5 Fretless Bs.6 Standard Drums7 Arranged by8 Steve Day9 sad001@ccnet.com10 AWE32 GS11,,,,3.9901840490797547,,,,0.6576687116564417,0.029447852760736196,,,,,2.076073619631902,,,,0.014723926380368098,0.0098159509202454,,,,0.0196319018404908,,66.18861209964413,13.485370056113931,36.0,63.0,72.0,76.0,81.0,5.111506524317912,1.179708955061277,3.0,5.0,6.0,6.0,6.0,414.2348754448399,289.2011826208052,96.0,192.0,384.0,576.0,1152.0,0.018979833926453145,0.021352313167259787,0.04033214709371293,0.7580071174377224,0.16844602609727166,0.01542111506524318,0.21767497034400948,0.4543297746144721,0.07236061684460261,0.18623962040332148,0.029062870699881376,ClassicRock,ElvinBishop,Fooled_Around_And_Fell_In_L,,1.4773006134969324,,1.4773006134969324,,,,,0.9423312883435583,,,,,,,,,,,,,,,,1.6588957055214724,,,0.8736196319018404,,,,,1.845398773006135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,C,M,53.91,17.29,11.84,2.64,13.5,3.74,16.68,10.91,5.46,0.98,0.718785151856018,22.434257285003554,1.1124728207155676,126.47499999999872,10,0 ELEC PIANO1 BASS2 STRINGS3 SAX4 JAZZ GUIT5 CLEAN GUIT6 BRASS7 ALTO SAX8 DRUMS9 VIOLA10,3.652895829215297,,,1.63668709231075,,,,,0.846016999407006,,,,,1.1306582328523538,,,,,,,0.11069381300652416,,0.6799762798972198,,61.177727784027,12.417419777693015,29.0,57.0,64.0,70.0,103.0,4.619797525309337,1.0403891750227041,2.0,4.0,5.0,5.0,8.0,73.39370078740157,62.02927673837325,22.0,31.0,41.0,101.0,208.0,0.14960629921259844,0.0044994375703037125,0.04049493813273341,0.27418447694038245,0.4966254218222722,0.0011248593925759281,0.09195725534308212,0.6324521934758155,0.14763779527559054,0.04471316085489314,0.04274465691788527,ClassicRock,ElvisPresley,All_Shook_Up,12.018185412136908,,,,0.9962443170587174,,,1.4706463728009638,2.719905119588879,,,,,,,,,,,,,,2.1110891480529963,,,,,,,,,6.14350662186209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,C,M,95.73,46.62,40.25,19.04,16.02,15.96,12.67,11.88,11.56,8.6,0.6618516086671044,5.4341040462427745,1.1617825456044093,212.7272939999996,7,0 Combined Tracks1 Unnamed             2 Soprano             3 Bass                4 Piano               5 Guitar              6 Strings             7 undefined           8 Vocal               9 Drums               10,,,,0.7145298430769316,,0.36196577576923505,,,,,,,,,,,,0.0047008542307692865,,,,,,,65.31254103742613,8.960756552521186,36.0,62.0,67.0,71.0,89.0,5.0,0.7958499452461035,3.0,5.0,5.0,5.0,7.0,435.98686802363756,336.7574683191145,56.0,184.0,336.0,616.0,1152.0,0.3808273145108339,0.02954694681549573,0.07091267235718976,0.2508207485226527,0.07222586999343401,0.008535784635587657,0.27905449770190416,0.3637557452396586,0.13525935653315824,0.1057124097176625,0.04530531845042679,ClassicRock,ElvisPresley,Are_You_Lonesome_Tonight,4.28247820423082,1.0294870765384738,,,,,,,0.9307691376923187,,,,,,,,,,,,,,,,,,,,,0.5123931111538522,,0.04230768807692358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,D,M,91.46000000000001,42.49,22.42,28.0,23.24,9.12,8.68,7.93,7.62,6.87,0.42395372575706025,16.326219512195124,1.625765949804936,100.87552886667186,6,0 Lead Vocal1 Picked Bass2 Rhythm guitar3 Lead guitar4 Lead Vocal5 Drums6 +=+=+=+=+=+=+=+=+=+=+=+=+=+=7 Get Off My Blue Suede Shoes!8 for the Roland GS/GM9 +=+=+=+=+=+=+=+=+=+=+=+=+=+=10,2.0520338512781815,,,4.569988432073631,,,,,1.8835093320910843,,,,,1.4076753955628103,,,,,0.2676565892971541,,,,1.486981051650856,,57.168084382443006,7.527868945648347,40.0,52.0,57.0,62.0,79.0,4.270159918339571,0.6891883686635684,3.0,4.0,4.0,5.0,6.0,112.14800952705002,72.22201375067554,3.0,70.0,99.0,141.0,240.0,0.2609731201088806,0.07145287512759442,0.14766927526369514,0.2259271861177271,0.31405239877509356,0.027900646478394013,0.23205171827152093,0.16127934671657027,0.18815923783599864,0.22694794147669275,0.04389248043552229,ClassicRock,ElvisPresley,Blue_Suede_Shoes,,,,,,16.059395357829246,,,,,,,,,,2.0520338512781815,,,,,,,2.835177205147632,,,,,,,,,6.136275139812533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,D,M,94.52999999999999,52.7,51.56,21.32,20.89,13.14,12.35,10.49,9.35,6.99,0.7929625425652668,1.7501139990880072,11.868147944841892,184.78030524999622,1,Can't Help Falling In Love0,,,,0.476241230800769,,,,,3.0360378463549025,,,,,,,,,0.010823664336381114,,,,,0.027059160840952785,,62.94687854710556,7.62095278424531,28.0,61.0,64.0,67.0,103.0,4.811804767309875,0.6710211138053293,2.0,5.0,5.0,5.0,8.0,15.975482406356413,11.223751820461509,2.0,7.0,12.0,25.0,43.0,0.24858115777525538,0.054937570942111234,0.12417707150964813,0.18751418842224746,0.064472190692395,0.001362088535754824,0.31464245175936434,0.3010215664018161,0.06333711691259931,0.09920544835414302,0.09761634506242906,ClassicRock,ElvisPresley,Cant_Help_Falling_In_Love,,,,,,23.839120700879405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,F,M,99.75000000000001,72.84,69.52,32.08,21.68,19.08,15.76,5.31,3.08,2.76,0.43088352348102943,26.04851046698873,1.105157115149861,118.29706411249502,19,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,2.578255025077876,,,0.4311180533736777,,,,,1.8766315264501263,,,,,1.8766315264501263,,,,0.016906590328379517,,,0.025359885492569276,,3.423584541496852,,61.68638896258955,15.363753907077704,29.0,50.0,60.0,77.0,96.0,4.744229238524808,1.2849608809152369,2.0,4.0,5.0,6.0,8.0,93.46956752454231,82.75527211926573,20.0,23.0,65.0,140.0,336.1999999999998,0.456619793048554,0.0007959671000265323,0.013531440700451048,0.3987795171132926,0.0888829928362961,0.0002653223666755107,0.11939506500397984,0.5139294242504643,0.05704430883523481,0.27938445210931284,0.01671530910055718,ClassicRock,ElvisPresley,Devil_in_Disguise,18.664875722530986,,,,,6.940155329799792,0.17751919844798492,,,,,,,,,,,,0.5325575953439547,,,,2.0541507248981112,,,,,,,,,,,,,,,,,1.4455134730764487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,E,M,99.79,65.8,51.919999999999995,27.36,24.15,14.29,10.27,10.09,9.76,3.87,0.6792356687898089,13.57043756670224,2.3619957805564935,113.34240641666659,7,0 1 pno                 2 3 e gtr               4 vox                 5 6 7 bass                8 9 Bass drum           10 gtr                 11 12 13 atmos               14  vox                15 gtr                 16,12.598991367365372,,,5.081946097760823,,,0.06175976160473222,,1.4645886323407926,,,,,1.4645886323407926,,,,,,,,,,,54.843566878980894,8.227368335051935,35.0,47.0,57.0,61.0,76.0,4.019363057324841,0.7573170774995132,2.0,3.0,4.0,5.0,6.0,78.96458598726115,48.321426555787845,32.0,56.0,56.0,72.0,184.0,0.09936305732484077,0.018853503184713377,0.09070063694267516,0.0751592356687898,0.0015286624203821656,0.750828025477707,0.07770700636942675,0.6843312101910828,0.1462420382165605,0.0,0.001019108280254777,ClassicRock,ElvisPresley,Dont_Be_Cruel,11.213808142802092,,,2.735075156780998,,,,,,,,,,,,,,,,,,,2.638024102830705,,,,,,,,,2.7791892722129496,,,,,,,,2.6027328104851435,,,,,,,,,,,,,,,,,,,,,,,,,,,4.340828958504036,,,,,,,,,,,,,,,,,,,,,,
916,E,M,87.06000000000002,68.72999999999999,49.75,30.24,3.14,14.14,9.03,24.35,5.37,0.79,0.4397905759162304,1.5345104333868378,3.6757368949028577,127.11736812499701,4,0 SOLOS1 PIANO2 BASS3 DRUMS4,,,,,,,,0.8181415453609356,1.2272123180414034,,,,,0.48773822896517316,,,,,,,0.03146698251388214,,0.8653420191317589,,64.76570680628272,19.37472991460421,40.0,48.5,59.0,88.0,100.0,4.846858638743456,1.6080899917816769,3.0,3.75,4.0,7.0,8.0,42.853403141361255,31.66377221226388,15.0,20.0,30.0,55.0,110.0,0.0,0.0,0.04712041884816754,0.0,0.574607329842932,0.42539267015706805,0.13089005235602094,0.5798429319371727,0.1544502617801047,0.058900523560209424,0.028795811518324606,ClassicRock,ElvisPresley,Heartbreak_Hotel,4.507645245113617,,,,0.5428054483644669,,,,,,,,,,,,,,,,,,1.5025484150378723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,F,m,99.36,61.519999999999996,68.18,21.43,2.92,27.82,3.55,18.93,9.94,14.77,0.6056851311953353,7.6524020993136865,2.793611816168286,177.33315599999497,5,0 Clean Gt1 Fretless Bs.2 E.Piano 13 Alto Sax4 DistortionGT5 Power drum6,11.052642631590313,,4.736846842110134,4.099628159778652,,,,,1.7537611522574426,0.19172951503779115,2.300754180453494,1.5338361203023292,,2.3966189379723892,,,,0.16917310150393336,0.23120323872204226,,0.0733083439850378,,1.6409790845881538,,55.19800777453839,11.659065524722878,29.0,41.0,58.0,65.0,86.0,4.188775510204081,0.9768052954990823,2.0,3.0,4.0,5.0,7.0,358.5966958211856,368.05809360884217,76.0,120.0,224.0,480.0,1436.0,0.271865889212828,0.09378036929057337,0.027696793002915453,0.14382896015549076,0.22254616132167152,0.01141885325558795,0.15840621963070942,0.6878036929057337,0.07798833819241982,0.025510204081632654,0.02259475218658892,ClassicRock,ElvisPresley,His_Latest_Flame,,,,,,,,,1.483084189851149,,,,,,,,,,,,,,,,,0.20300772180472004,,,,,,,5.734968140983341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,C,M,47.32999999999999,16.16,8.95,6.29,8.94,0.11,19.46,9.76,2.55,0.22,0.7203252032520325,5.841884816753927,2.2201557596187667,122.89999999999837,7,0 tk11 tk22 tk33 tk44 piano   5 e.guitar6 sax     7 GS BY UT8 bass    9 drums   10,3.71847030105782,,,4.548413344182323,,2.7420667209113465,,,2.1318144833198005,1.5459723352319164,,,2.139951179821021,1.9528071602929469,,,,,,,0.04068348250610306,,,,66.13062330623306,16.542811084604388,1.0,53.0,68.0,82.0,94.0,5.018970189701897,1.387567989649679,0.0,4.0,5.0,6.0,7.0,210.12303523035231,128.2215770261674,90.0,125.0,165.0,235.0,563.9999999999998,0.3105691056910569,0.0016260162601626016,0.044986449864498644,0.44119241192411923,0.13008130081300814,0.002168021680216802,0.24227642276422764,0.5241192411924119,0.06720867208672086,0.06883468834688347,0.05257452574525745,ClassicRock,ElvisPresley,Hound_Dog,3.840520748576129,,,,,,,,1.928397070789285,,,,,,,,0.6427990235964284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,A#,M,99.30000000000001,72.37,43.63,33.22,23.75,15.4,11.67,6.25,4.53,4.48,0.7228184787680821,1.3953662182361735,8.009137836660615,167.05918006249158,1,0,,,,0.23345020600131838,,,,,,,,,,0.44894270384868923,,,,,,,,,0.25739381687324847,,57.54083061129258,11.660145783104323,29.0,48.0,62.0,65.0,94.0,4.3411105926271585,1.0845765666993743,2.0,4.0,5.0,5.0,7.0,33.036957536164245,37.52096801255313,2.0,7.0,16.0,44.0,134.89999999999986,0.19552029864675688,0.04713019132057863,0.036864209052729816,0.5067662155856276,0.16565562295846945,0.02006532897806813,0.16472235184321046,0.6033597760149323,0.07232851143257116,0.07232851143257116,0.050396640223985066,ClassicRock,ElvisPresley,In_The_Ghetto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.827789524636547,,,,,,,,,,,,,,,,,,,
920,C,M,30.869999999999997,16.259999999999998,11.799999999999999,8.03,7.76,0.2,3.07,8.03,3.57,0.21,0.8744056402688966,19.50766810853323,1.8649315505959136,151.50988006249813,9,0 tk31 tk22 tk53 tk64 tk15 tk46 tk107 8 9 10 11,,,,0.937232607810294,,,,,1.603855800689447,,,,,0.79862778552849,,,,2.5212877196023404,,0.006600229632466859,0.006600229632466859,,0.2970103334610087,,64.62502049516314,15.38009420587662,25.0,58.0,66.0,75.0,99.0,4.951795376291195,1.2629017901468762,2.0,4.0,5.0,6.0,8.0,416.2936546974914,481.5562435693631,55.0,120.0,215.0,440.0,1710.0,0.2559435973110346,0.043449745859977046,0.003935071323167732,0.3616986391211674,0.1939662239711428,0.011805213969503197,0.12247909493359567,0.6402688965404164,0.10641088703066076,0.11903590752582391,0.007870142646335464,ClassicRock,ElvisPresley,Jailhouse_Rock,,,,,,4.092142372129453,,,10.586768330476843,,,,,,,,,,,,,,2.1318741712867957,,,,,,,,,,,,,,,,,3.5641240015321043,,,,,,,,,,,,,,,,,,,19.87989165299018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,D#,m,97.42999999999999,40.7,41.53999999999999,13.11,11.27,19.24,17.55,9.19,14.8,12.27,0.6038058584562754,2.2241003271537623,12.230566535689055,149.95217062499506,1,0,,,,3.6544986158983654,,,,,,,,,,1.0470005158686924,,,,0.22673896521997158,0.013337586189410094,,0.08669431023116561,,,,57.55762240752619,10.16720478792309,32.0,51.0,58.0,65.0,80.0,4.383365405174257,0.880064571631007,2.0,4.0,4.0,5.0,6.0,18.209664314731647,19.57417317787133,3.0,8.0,11.0,19.0,85.39999999999964,0.12636305323925592,0.012187299550994226,0.014539234552063289,0.27624545648920246,0.5112251443232841,0.001710498182595681,0.13320504596963867,0.7207611716912551,0.056660252298481935,0.06350224502886466,0.011332050459696387,ClassicRock,ElvisPresley,Return_To_Sender,31.189945303935502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
